FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140119;1300;58;;;
140119;1400;43;;;
140119;1500;47;;;
140119;1600;;;78;
140119;1700;;;0;
140119;1800;20;;;
140119;1900;4;;;
140119;2000;19;;;
140119;2100;4;;;
140119;2200;4;;;
140119;2300;4;;;
140120;0000;14;;;
140120;0100;4;;;
140120;0200;30;;;
140120;0300;4;;;
140120;0400;4;;;
140120;0500;25;;;
140120;0600;85;;;
140120;0700;33;;;
140120;0800;37;;;
140120;0900;53;;;
140120;1000;21;;;
140120;1100;33;;;
140120;1200;35;;;
140120;1300;33;;;
140120;1400;41;;;
140120;1500;37;;;
140120;1600;44;;;
140120;1700;73;;;
140120;1800;57;;;
140120;1900;68;;;
140120;2000;75;;;
140120;2100;34;;;
140120;2200;36;;;
140120;2300;40;;;
140121;0000;23;;;
140121;0100;32;;;
140121;0200;29;;;
140121;0300;51;;;
140121;0400;50;;;
140121;0500;57;;;
140121;0600;77;;;
140121;0700;37;;;
140121;0800;23;;;
140121;0900;16;;;
140121;1000;116;;;
140121;1100;34;;;
140121;1200;11;;;
140121;1300;17;;;
140121;1400;30;;;
140121;1500;36;;;
140121;1600;31;;;
140121;1700;46;;;
140121;1800;44;;;
140121;1900;42;;;
140121;2000;79;;;
140121;2100;174;;;
140121;2200;22;;;
140121;2300;12;;;
140122;0000;25;;;
140122;0100;23;;;
140122;0200;21;;;
140122;0300;30;;;
140122;0400;37;;;
140122;0500;28;;;
140122;0600;29;;;
140122;0700;36;;;
140122;0800;21;;;
140122;0900;22;;;
140122;1000;34;;;
140122;1100;33;;;
140122;1200;35;;;
140122;1300;40;;;
140122;1400;50;;;
140122;1500;38;;;
140122;1600;42;;;
140122;1700;51;;;
140122;1800;17;;;
140122;1900;48;;;
140122;2000;48;;;
140122;2100;32;;;
140122;2200;27;;;
140122;2300;36;;;
140123;0000;26;;;
140123;0100;19;;;
140123;0200;25;;;
140123;0300;11;;;
140123;0400;35;;;
140123;0500;28;;;
140123;0600;84;;;
140123;0700;23;;;
140123;0800;37;;;
140123;0900;24;;;
140123;1000;11;;;
140123;1100;42;;;
140123;1200;15;;;
140123;1300;17;;;
140123;1400;45;;;
140123;1500;38;;;
140123;1600;30;;;
140123;1700;40;;;
140123;1800;52;;;
140123;1900;337;;;
140123;2000;151;;;
140123;2100;56;;;
140123;2200;15;;;
140123;2300;27;;;
140124;0000;34;;;
140124;0100;19;;;
140124;0200;27;;;
140124;0300;27;;;
140124;0400;18;;;
140124;0500;19;;;
140124;0600;17;;;
140124;0700;37;;;
140124;0800;4;;;
140124;0900;24;;;
140124;1000;21;;;
140124;1100;19;;;
140124;1200;18;;;
140124;1300;25;;;
140124;1400;41;;;
140124;1500;78;;;
140124;1600;41;;;
140124;1700;53;;;
140124;1800;46;;;
140124;1900;68;;;
140124;2000;47;;;
140124;2100;47;;;
140124;2200;50;;;
140124;2300;68;;;
140125;0000;36;;;
140125;0100;82;;;
140125;0200;71;;;
140125;0300;59;;;
140125;0400;79;;;
140125;0500;80;;;
140125;0600;73;;;
140125;0700;58;;;
140125;0800;40;;;
140125;0900;55;;;
140125;1000;34;;;
140125;1100;37;;;
140125;1200;29;;;
140125;1300;48;;;
140125;1400;49;;;
140125;1500;40;;;
140125;1600;91;;;
140125;1700;22;;;
140125;1800;43;;;
140125;1900;51;;;
140125;2000;63;;;
140125;2100;64;;;
140125;2200;75;;;
140125;2300;64;;;
140126;0000;25;;;
140126;0100;48;;;
140126;0200;64;;;
140126;0300;44;;;
140126;0400;48;;;
140126;0500;53;;;
140126;0600;27;;;
140126;0700;30;;;
140126;0800;50;;;
140126;0900;27;;;
140126;1000;36;;;
140126;1100;60;;;
140126;1200;35;;;
140126;1300;48;;;
140126;1400;50;;;
140126;1500;41;;;
140126;1600;27;;;
140126;1700;71;;;
140126;1800;70;;;
140126;1900;86;;;
140126;2000;78;;;
140126;2100;54;;;
140126;2200;48;;;
140126;2300;32;;;
140127;0000;21;;;
140127;0100;35;;;
140127;0200;29;;;
140127;0300;28;;;
140127;0400;11;;;
140127;0500;32;;;
140127;0600;67;;;
140127;0700;40;;;
140127;0800;30;;;
140127;0900;30;;;
140127;1000;32;;;
140127;1100;69;;;
140127;1200;25;;;
140127;1300;39;;;
140127;1400;56;;;
140127;1500;53;;;
140127;1600;41;;;
140127;1700;41;;;
140127;1800;52;;;
140127;1900;67;;;
140127;2000;60;;;
140127;2100;38;;;
140127;2200;43;;;
140127;2300;38;;;
140128;0000;27;;;
140128;0100;25;;;
140128;0200;34;;;
140128;0300;55;;;
140128;0400;16;;;
140128;0500;4;;;
140128;0600;67;;;
140128;0700;47;;;
140128;0800;54;;;
140128;0900;39;;;
140128;1000;18;;;
140128;1100;42;;;
140128;1200;56;;;
140128;1300;68;;;
140128;1400;50;;;
140128;1500;69;;;
140128;1600;50;;;
140128;1700;50;;;
140128;1800;65;;;
140128;1900;57;;;
140128;2000;63;;;
140128;2100;57;;;
140128;2200;51;;;
140128;2300;66;;;
140129;0000;60;;;
140129;0100;82;;;
140129;0200;55;;;
140129;0300;53;;;
140129;0400;39;;;
140129;0500;57;;;
140129;0600;94;;;
140129;0700;100;;;
140129;0800;39;;;
140129;0900;103;;;
140129;1000;136;;;
140129;1100;251;;;
140129;1200;54;;;
140129;1300;59;;;
140129;1400;58;;;
140129;1500;102;;;
140129;1600;60;;;
140129;1700;71;;;
140129;1800;83;;;
140129;1900;67;;;
140129;2000;56;;;
140129;2100;69;;;
140129;2200;60;;;
140129;2300;89;;;
140130;0000;47;;;
140130;0100;56;;;
140130;0200;56;;;
140130;0300;35;;;
140130;0400;48;;;
140130;0500;60;;;
140130;0600;77;;;
140130;0700;58;;;
140130;0800;52;;;
140130;0900;67;;;
140130;1000;54;;;
140130;1100;43;;;
140130;1200;57;;;
140130;1300;67;;;
140130;1400;94;;;
140130;1500;147;;;
140130;1600;86;;;
140130;1700;171;;;
140130;1800;39;;;
140130;1900;74;;;
140130;2000;63;;;
140130;2100;58;;;
140130;2200;40;;;
140130;2300;40;;;
140131;0000;103;;;
140131;0100;108;;;
140131;0200;20;;;
140131;0300;24;;;
140131;0400;44;;;
140131;0500;65;;;
140131;0600;109;;;
140131;0700;56;;;
140131;0800;48;;;
140131;0900;85;;;
140131;1000;22;;;
140131;1100;38;;;
140131;1200;31;;;
140131;1300;38;;;
140131;1400;54;;;
140131;1500;38;;;
140131;1600;41;;;
140131;1700;40;;;
140131;1800;64;;;
140131;1900;47;;;
140131;2000;52;;;
140131;2100;41;;;
140131;2200;35;;;
140131;2300;21;;;
140201;0000;13;;;
140201;0100;30;;;
140201;0200;36;;;
140201;0300;32;;;
140201;0400;35;;;
140201;0500;50;;;
140201;0600;72;;;
140201;0700;26;;;
140201;0800;46;;;
140201;0900;68;;;
140201;1000;53;;;
140201;1100;37;;;
140201;1200;29;;;
140201;1300;43;;;
140201;1400;38;;;
140201;1500;31;;;
140201;1600;28;;;
140201;1700;48;;;
140201;1800;50;;;
140201;1900;49;;;
140201;2000;63;;;
140201;2100;55;;;
140201;2200;42;;;
140201;2300;48;;;
140202;0000;29;;;
140202;0100;31;;;
140202;0200;29;;;
140202;0300;26;;;
140202;0400;36;;;
140202;0500;16;;;
140202;0600;24;;;
140202;0700;51;;;
140202;0800;24;;;
140202;0900;18;;;
140202;1000;30;;;
140202;1100;47;;;
140202;1200;174;;;
140202;1300;6;;;
140202;1400;27;;;
140202;1500;12;;;
140202;1600;40;;;
140202;1700;39;;;
140202;1800;38;;;
140202;1900;21;;;
140202;2000;56;;;
140202;2100;41;;;
140202;2200;30;;;
140202;2300;30;;;
140203;0000;16;;;
140203;0100;21;;;
140203;0200;20;;;
140203;0300;14;;;
140203;0400;34;;;
140203;0500;37;;;
140203;0600;67;;;
140203;0700;109;;;
140203;0800;44;;;
140203;0900;15;;;
140203;1000;29;;;
140203;1100;35;;;
140203;1200;43;;;
140203;1300;37;;;
140203;1400;43;;;
140203;1500;26;;;
140203;1600;47;;;
140203;1700;48;;;
140203;1800;53;;;
140203;1900;65;;;
140203;2000;61;;;
140203;2100;49;;;
140203;2200;27;;;
140203;2300;32;;;
140204;0000;14;;;
140204;0100;45;;;
140204;0200;70;;;
140204;0300;102;;;
140204;0400;103;;;
140204;0500;96;;;
140204;0600;118;;;
140204;0700;67;;;
140204;0800;48;;;
140204;0900;51;;;
140204;1000;10;;;
140204;1100;48;;;
140204;1200;38;;;
140204;1300;64;;;
140204;1400;54;;;
140204;1500;26;;;
140204;1600;27;;;
140204;1700;79;;;
140204;1800;39;;;
140204;1900;46;;;
140204;2000;51;;;
140204;2100;30;;;
140204;2200;13;;;
140204;2300;31;;;
140205;0000;37;;;
140205;0100;56;;;
140205;0200;145;;;
140205;0300;60;;;
140205;0400;14;;;
140205;0500;34;;;
140205;0600;85;;;
140205;0700;64;;;
140205;0800;29;;;
140205;0900;27;;;
140205;1000;19;;;
140205;1100;30;;;
140205;1200;29;;;
140205;1300;21;;;
140205;1400;142;;;
140205;1500;4;;;
140205;1600;111;;;
140205;1700;200;;;
140205;1800;148;;;
140205;1900;58;;;
140205;2000;53;;;
140205;2100;41;;;
140205;2200;23;;;
140205;2300;41;;;
140206;0000;53;;;
140206;0100;203;;;
140206;0200;4;;;
140206;0300;9;;;
140206;0400;13;;;
140206;0500;37;;;
140206;0600;78;;;
140206;0700;109;;;
140206;0800;34;;;
140206;0900;37;;;
140206;1000;47;;;
140206;1100;20;;;
140206;1200;32;;;
140206;1300;45;;;
140206;1400;37;;;
140206;1500;42;;;
140206;1600;51;;;
140206;1700;45;;;
140206;1800;49;;;
140206;1900;55;;;
140206;2000;87;;;
140206;2100;66;;;
140206;2200;58;;;
140206;2300;48;;;
140207;0000;19;;;
140207;0100;46;;;
140207;0200;62;;;
140207;0300;37;;;
140207;0400;44;;;
140207;0500;40;;;
140207;0600;85;;;
140207;0700;77;;;
140207;0800;30;;;
140207;0900;34;;;
140207;1000;38;;;
140207;1100;46;;;
140207;1200;32;;;
140207;1300;26;;;
140207;1400;62;;;
140207;1500;56;;;
140207;1600;68;;;
140207;1700;63;;;
140207;1800;75;;;
140207;1900;70;;;
140207;2000;58;;;
140207;2100;54;;;
140207;2200;40;;;
140207;2300;41;;;
140208;0000;21;;;
140208;0100;15;;;
140208;0200;26;;;
140208;0300;40;;;
140208;0400;47;;;
140208;0500;49;;;
140208;0600;82;;;
140208;0700;84;;;
140208;0800;48;;;
140208;0900;29;;;
140208;1000;26;;;
140208;1100;38;;;
140208;1200;49;;;
140208;1300;42;;;
140208;1400;215;;;
140208;1500;6;;;
140208;1600;51;;;
140208;1700;44;;;
140208;1800;179;;;
140208;1900;81;;;
140208;2000;58;;;
140208;2100;37;;;
140208;2200;32;;;
140208;2300;28;;;
140209;0000;42;;;
140209;0100;50;;;
140209;0200;70;;;
140209;0300;18;;;
140209;0400;54;;;
140209;0500;49;;;
140209;0600;53;;;
140209;0700;38;;;
140209;0800;32;;;
140209;0900;30;;;
140209;1000;36;;;
140209;1100;28;;;
140209;1200;30;;;
140209;1300;45;;;
140209;1400;60;;;
140209;1500;52;;;
140209;1600;60;;;
140209;1700;65;;;
140209;1800;40;;;
140209;1900;56;;;
140209;2000;73;;;
140209;2100;46;;;
140209;2200;27;;;
140209;2300;42;;;
140210;0000;44;;;
140210;0100;42;;;
140210;0200;58;;;
140210;0300;48;;;
140210;0400;54;;;
140210;0500;40;;;
140210;0600;88;;;
140210;0700;108;;;
140210;0800;45;;;
140210;0900;38;;;
140210;1000;50;;;
140210;1100;56;;;
140210;1200;62;;;
140210;1300;67;;;
140210;1400;62;;;
140210;1500;69;;;
140210;1600;55;;;
140210;1700;47;;;
140210;1800;37;;;
140210;1900;54;;;
140210;2000;75;;;
140210;2100;52;;;
140210;2200;53;;;
140210;2300;41;;;
140211;0000;38;;;
140211;0100;59;;;
140211;0200;40;;;
140211;0300;26;;;
140211;0400;34;;;
140211;0500;19;;;
140211;0600;46;;;
140211;0700;53;;;
140211;0800;91;;;
140211;0900;60;;;
140211;1000;71;;;
140211;1100;75;;;
140211;1200;37;;;
140211;1300;69;;;
140211;1400;79;;;
140211;1500;88;;;
140211;1600;75;;;
140211;1700;90;;;
140211;1800;70;;;
140211;1900;94;;;
140211;2000;96;;;
140211;2100;96;;;
140211;2200;80;;;
140211;2300;73;;;
140212;0000;83;;;
140212;0100;70;;;
140212;0200;69;;;
140212;0300;63;;;
140212;0400;52;;;
140212;0500;60;;;
140212;0600;98;;;
140212;0700;85;;;
140212;0800;68;;;
140212;0900;64;;;
140212;1000;68;;;
140212;1100;81;;;
140212;1200;60;;;
140212;1300;120;;;
140212;1400;267;;;
140212;1500;267;;;
140212;1600;267;;;
140212;1700;267;;;
140212;1800;238;;;
140212;1900;227;;;
140212;2000;120;;;
140212;2100;77;;;
140212;2200;75;;;
140212;2300;108;;;
140213;0000;58;;;
140213;0100;64;;;
140213;0200;55;;;
140213;0300;51;;;
140213;0400;52;;;
140213;0500;51;;;
140213;0600;97;;;
140213;0700;121;;;
140213;0800;104;;;
140213;0900;79;;;
140213;1000;83;;;
140213;1100;65;;;
140213;1200;67;;;
140213;1300;67;;;
140213;1400;210;;;
140213;1500;199;;;
140213;1600;171;;;
140213;1700;118;;;
140213;1800;99;;;
140213;1900;92;;;
140213;2000;90;;;
140213;2100;74;;;
140213;2200;75;;;
140213;2300;70;;;
140214;0000;46;;;
140214;0100;62;;;
140214;0200;69;;;
140214;0300;53;;;
140214;0400;56;;;
140214;0500;55;;;
140214;0600;64;;;
140214;0700;61;;;
140214;0800;72;;;
140214;0900;66;;;
140214;1000;109;;;
140214;1100;104;;;
140214;1200;235;;;
140214;1300;33;;;
140214;1400;64;;;
140214;1500;56;;;
140214;1600;98;;;
140214;1700;61;;;
140214;1800;79;;;
140214;1900;83;;;
140214;2000;82;;;
140214;2100;49;;;
140214;2200;33;;;
140214;2300;39;;;
140215;0000;23;;;
140215;0100;37;;;
140215;0200;44;;;
140215;0300;57;;;
140215;0400;44;;;
140215;0500;64;;;
140215;0600;126;;;
140215;0700;100;;;
140215;0800;34;;;
140215;0900;48;;;
140215;1000;27;;;
140215;1100;72;;;
140215;1200;68;;;
140215;1300;122;;;
140215;1400;13;;;
140215;1500;47;;;
140215;1600;62;;;
140215;1700;72;;;
140215;1800;62;;;
140215;1900;50;;;
140215;2000;60;;;
140215;2100;51;;;
140215;2200;99;;;
140215;2300;120;;;
140216;0000;4;;;
140216;0100;39;;;
140216;0200;36;;;
140216;0300;29;;;
140216;0400;47;;;
140216;0500;47;;;
140216;0600;37;;;
140216;0700;55;;;
140216;0800;41;;;
140216;0900;33;;;
140216;1000;69;;;
140216;1100;33;;;
140216;1200;33;;;
140216;1300;69;;;
140216;1400;83;;;
140216;1500;72;;;
140216;1600;75;;;
140216;1700;62;;;
140216;1800;65;;;
140216;1900;95;;;
140216;2000;145;;;
140216;2100;98;;;
140216;2200;;;16;
140216;2300;4;;;
140217;0000;4;;;
140217;0100;4;;;
140217;0200;9;;;
140217;0300;33;;;
140217;0400;5;;;
140217;0500;41;;;
140217;0600;119;;;
140217;0700;138;;;
140217;0800;96;;;
140217;0900;78;;;
140217;1000;62;;;
140217;1100;67;;;
140217;1200;63;;;
140217;1300;66;;;
140217;1400;74;;;
140217;1500;103;;;
140217;1600;75;;;
140217;1700;69;;;
140217;1800;88;;;
140217;1900;138;;;
140217;2000;20;;;
140217;2100;37;;;
140217;2200;43;;;
140217;2300;31;;;
140218;0000;10;;;
140218;0100;39;;;
140218;0200;36;;;
140218;0300;35;;;
140218;0400;23;;;
140218;0500;28;;;
140218;0600;39;;;
140218;0700;33;;;
140218;0800;61;;;
140218;0900;71;;;
140218;1000;62;;;
140218;1100;77;;;
140218;1200;72;;;
140218;1300;101;;;
140218;1400;69;;;
140218;1500;74;;;
140218;1600;83;;;
140218;1700;68;;;
140218;1800;72;;;
140218;1900;57;;;
140218;2000;67;;;
140218;2100;60;;;
140218;2200;54;;;
140218;2300;38;;;
140219;0000;26;;;
140219;0100;31;;;
140219;0200;47;;;
140219;0300;31;;;
140219;0400;32;;;
140219;0500;67;;;
140219;0600;31;;;
140219;0700;51;;;
140219;0800;64;;;
140219;0900;95;;;
140219;1000;68;;;
140219;1100;52;;;
140219;1200;63;;;
140219;1300;71;;;
140219;1400;84;;;
140219;1500;66;;;
140219;1600;59;;;
140219;1700;60;;;
140219;1800;56;;;
140219;1900;66;;;
140219;2000;66;;;
140219;2100;52;;;
140219;2200;42;;;
140219;2300;61;;;
140220;0000;44;;;
140220;0100;24;;;
140220;0200;41;;;
140220;0300;27;;;
140220;0400;44;;;
140220;0500;44;;;
140220;0600;92;;;
140220;0700;72;;;
140220;0800;75;;;
140220;0900;79;;;
140220;1000;69;;;
140220;1100;56;;;
140220;1200;49;;;
140220;1300;98;;;
140220;1400;122;;;
140220;1500;92;;;
140220;1600;68;;;
140220;1700;65;;;
140220;1800;59;;;
140220;1900;91;;;
140220;2000;175;;;
140220;2100;22;;;
140220;2200;45;;;
140220;2300;52;;;
140221;0000;58;;;
140221;0100;61;;;
140221;0200;87;;;
140221;0300;59;;;
140221;0400;74;;;
140221;0500;65;;;
140221;0600;91;;;
140221;0700;123;;;
140221;0800;84;;;
140221;0900;79;;;
140221;1000;67;;;
140221;1100;40;;;
140221;1200;28;;;
140221;1300;72;;;
140221;1400;78;;;
140221;1500;63;;;
140221;1600;74;;;
140221;1700;71;;;
140221;1800;68;;;
140221;1900;63;;;
140221;2000;78;;;
140221;2100;68;;;
140221;2200;65;;;
140221;2300;77;;;
140222;0000;93;;;
140222;0100;82;;;
140222;0200;147;;;
140222;0300;4;;;
140222;0400;27;;;
140222;0500;54;;;
140222;0600;51;;;
140222;0700;117;;;
140222;0800;88;;;
140222;0900;55;;;
140222;1000;65;;;
140222;1100;47;;;
140222;1200;34;;;
140222;1300;57;;;
140222;1400;79;;;
140222;1500;71;;;
140222;1600;61;;;
