FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140108;1400;83;;;
140108;1500;89;;;
140108;1600;96;;;
140108;1700;83;;;
140108;1800;72;;;
140108;1900;59;;;
140108;2000;63;;;
140108;2100;58;;;
140108;2200;52;;;
140108;2300;54;;;
140109;0000;52;;;
140109;0100;53;;;
140109;0200;52;;;
140109;0300;49;;;
140109;0400;47;;;
140109;0500;51;;;
140109;0600;53;;;
140109;0700;72;;;
140109;0800;71;;;
140109;0900;59;;;
140109;1000;59;;;
140109;1100;67;;;
140109;1200;66;;;
140109;1300;54;;;
140109;1400;61;;;
140109;1500;55;;;
140109;1600;67;;;
140109;1700;67;;;
140109;1800;70;;;
140109;1900;78;;;
140109;2000;75;;;
140109;2100;46;;;
140109;2200;50;;;
140109;2300;60;;;
140110;0000;12;;;
140110;0100;16;;;
140110;0200;14;;;
140110;0300;20;;;
140110;0400;15;;;
140110;0500;15;;;
140110;0600;21;;;
140110;0700;31;;;
140110;0800;37;;;
140110;0900;45;;;
140110;1000;49;;;
140110;1100;61;;;
140110;1200;74;;;
140110;1300;79;;;
140110;1400;65;;;
140110;1500;61;;;
140110;1600;58;;;
140110;1700;75;;;
140110;1800;54;;;
140110;1900;48;;;
140110;2000;52;;;
140110;2100;37;;;
140110;2200;30;;;
140110;2300;23;;;
140111;0000;29;;;
140111;0100;30;;;
140111;0200;30;;;
140111;0300;36;;;
140111;0400;33;;;
140111;0500;35;;;
140111;0600;34;;;
140111;0700;39;;;
140111;0800;40;;;
140111;0900;42;;;
140111;1000;43;;;
140111;1100;56;;;
140111;1200;53;;;
140111;1300;63;;;
140111;1400;58;;;
140111;1500;47;;;
140111;1600;46;;;
140111;1700;53;;;
140111;1800;56;;;
140111;1900;84;;;
140111;2000;63;;;
140111;2100;41;;;
140111;2200;43;;;
140111;2300;24;;;
140112;0000;23;;;
140112;0100;18;;;
140112;0200;18;;;
140112;0300;28;;;
140112;0400;27;;;
140112;0500;31;;;
140112;0600;33;;;
140112;0700;30;;;
140112;0800;31;;;
140112;0900;36;;;
140112;1000;41;;;
140112;1100;47;;;
140112;1200;52;;;
140112;1300;46;;;
140112;1400;47;;;
140112;1500;50;;;
140112;1600;56;;;
140112;1700;64;;;
140112;1800;71;;;
140112;1900;62;;;
140112;2000;41;;;
140112;2100;30;;;
140112;2200;10;;;
140112;2300;4;;;
140113;0000;13;;;
140113;0100;16;;;
140113;0200;22;;;
140113;0300;20;;;
140113;0400;15;;;
140113;0500;27;;;
140113;0600;27;;;
140113;0700;33;;;
140113;0800;38;;;
140113;0900;32;;;
140113;1000;32;;;
140113;1100;47;;;
140113;1200;40;;;
140113;1300;43;;;
140113;1400;39;;;
140113;1500;34;;;
140113;1600;53;;;
140113;1700;58;;;
140113;1800;58;;;
140113;1900;63;;;
140113;2000;59;;;
140113;2100;24;;;
140113;2200;14;;;
140113;2300;17;;;
140114;0000;16;;;
140114;0100;31;;;
140114;0200;29;;;
140114;0300;29;;;
140114;0400;26;;;
140114;0500;30;;;
140114;0600;33;;;
140114;0700;45;;;
140114;0800;49;;;
140114;0900;54;;;
140114;1000;55;;;
140114;1100;60;;;
140114;1200;70;;;
140114;1300;65;;;
140114;1400;66;;;
140114;1500;59;;;
140114;1600;61;;;
140114;1700;69;;;
140114;1800;70;;;
140114;1900;65;;;
140114;2000;63;;;
140114;2100;43;;;
140114;2200;40;;;
140114;2300;27;;;
140115;0000;18;;;
140115;0100;23;;;
140115;0200;27;;;
140115;0300;60;;;
140115;0400;86;;;
140115;0500;88;;;
140115;0600;85;;;
140115;0700;85;;;
140115;0800;90;;;
140115;0900;87;;;
140115;1000;94;;;
140115;1100;87;;;
140115;1200;74;;;
140115;1300;74;;;
140115;1400;67;;;
140115;1500;61;;;
140115;1600;70;;;
140115;1700;67;;;
140115;1800;62;;;
140115;1900;74;;;
140115;2000;55;;;
140115;2100;20;;;
140115;2200;9;;;
140115;2300;16;;;
140116;0000;20;;;
140116;0100;20;;;
140116;0200;14;;;
140116;0300;10;;;
140116;0400;11;;;
140116;0500;19;;;
140116;0600;12;;;
140116;0700;19;;;
140116;0800;29;;;
140116;0900;32;;;
140116;1000;36;;;
140116;1100;46;;;
140116;1200;29;;;
140116;1300;39;;;
140116;1400;40;;;
140116;1500;46;;;
140116;1600;51;;;
140116;1700;55;;;
140116;1800;59;;;
140116;1900;57;;;
140116;2000;54;;;
140116;2100;24;;;
140116;2200;15;;;
140116;2300;6;;;
140117;0000;17;;;
140117;0100;24;;;
140117;0200;18;;;
140117;0300;23;;;
140117;0400;21;;;
140117;0500;18;;;
140117;0600;13;;;
140117;0700;30;;;
140117;0800;35;;;
140117;0900;27;;;
140117;1000;31;;;
140117;1100;37;;;
140117;1200;51;;;
140117;1300;46;;;
140117;1400;51;;;
140117;1500;46;;;
140117;1600;47;;;
140117;1700;49;;;
140117;1800;45;;;
140117;1900;55;;;
140117;2000;39;;;
140117;2100;19;;;
140117;2200;4;;;
140117;2300;4;;;
140118;0000;4;;;
140118;0100;7;;;
140118;0200;12;;;
140118;0300;17;;;
140118;0400;22;;;
140118;0500;27;;;
140118;0600;29;;;
140118;0700;22;;;
140118;0800;22;;;
140118;0900;27;;;
140118;1000;35;;;
140118;1100;41;;;
140118;1200;26;;;
140118;1300;40;;;
140118;1400;50;;;
140118;1500;44;;;
140118;1600;57;;;
140118;1700;52;;;
140118;1800;57;;;
140118;1900;49;;;
140118;2000;33;;;
140118;2100;22;;;
140118;2200;12;;;
140118;2300;6;;;
140119;0000;15;;;
140119;0100;18;;;
140119;0200;18;;;
140119;0300;18;;;
140119;0400;27;;;
140119;0500;22;;;
140119;0600;22;;;
140119;0700;18;;;
140119;0800;22;;;
140119;0900;30;;;
140119;1000;31;;;
140119;1100;35;;;
140119;1200;24;;;
140119;1300;26;;;
140119;1400;26;;;
140119;1500;30;;;
140119;1600;42;;;
140119;1700;52;;;
140119;1800;45;;;
140119;1900;56;;;
140119;2000;35;;;
140119;2100;6;;;
140119;2200;4;;;
140119;2300;12;;;
140120;0000;12;;;
140120;0100;12;;;
140120;0200;16;;;
140120;0300;18;;;
140120;0400;9;;;
140120;0500;19;;;
140120;0600;21;;;
140120;0700;15;;;
140120;0800;26;;;
140120;0900;21;;;
140120;1000;28;;;
140120;1100;39;;;
140120;1200;28;;;
140120;1300;27;;;
140120;1400;29;;;
140120;1500;32;;;
140120;1600;55;;;
140120;1700;55;;;
140120;1800;64;;;
140120;1900;66;;;
140120;2000;26;;;
140120;2100;6;;;
140120;2200;7;;;
140120;2300;14;;;
140121;0000;16;;;
140121;0100;21;;;
140121;0200;23;;;
140121;0300;21;;;
140121;0400;25;;;
140121;0500;21;;;
140121;0600;26;;;
140121;0700;32;;;
140121;0800;34;;;
140121;0900;44;;;
140121;1000;59;;;
140121;1100;38;;;
140121;1200;25;;;
140121;1300;28;;;
140121;1400;34;;;
140121;1500;30;;;
140121;1600;36;;;
140121;1700;47;;;
140121;1800;54;;;
140121;1900;50;;;
140121;2000;46;;;
140121;2100;21;;;
140121;2200;4;;;
140121;2300;5;;;
140122;0000;13;;;
140122;0100;13;;;
140122;0200;13;;;
140122;0300;20;;;
140122;0400;16;;;
140122;0500;15;;;
140122;0600;20;;;
140122;0700;24;;;
140122;0800;32;;;
140122;0900;29;;;
140122;1000;36;;;
140122;1100;34;;;
140122;1200;35;;;
140122;1300;28;;;
140122;1400;21;;;
140122;1500;44;;;
140122;1600;51;;;
140122;1700;34;;;
140122;1800;47;;;
140122;1900;43;;;
140122;2000;30;;;
140122;2100;5;;;
140122;2200;4;;;
140122;2300;4;;;
140123;0000;12;;;
140123;0100;9;;;
140123;0200;6;;;
140123;0300;11;;;
140123;0400;16;;;
140123;0500;16;;;
140123;0600;34;;;
140123;0700;44;;;
140123;0800;29;;;
140123;0900;25;;;
140123;1000;14;;;
140123;1100;21;;;
140123;1200;35;;;
140123;1300;18;;;
140123;1400;29;;;
140123;1500;20;;;
140123;1600;43;;;
140123;1700;41;;;
140123;1800;191;;;
140123;1900;255;;;
140123;2000;16;;;
140123;2100;4;;;
140123;2200;4;;;
140123;2300;13;;;
140124;0000;17;;;
140124;0100;5;;;
140124;0200;5;;;
140124;0300;9;;;
140124;0400;5;;;
140124;0500;7;;;
140124;0600;12;;;
140124;0700;13;;;
140124;0800;18;;;
140124;0900;21;;;
140124;1000;17;;;
140124;1100;20;;;
140124;1200;16;;;
140124;1300;24;;;
140124;1400;28;;;
140124;1500;29;;;
140124;1600;36;;;
140124;1700;41;;;
140124;1800;39;;;
140124;1900;52;;;
140124;2000;54;;;
140124;2100;26;;;
140124;2200;10;;;
140124;2300;17;;;
140125;0000;32;;;
140125;0100;27;;;
140125;0200;29;;;
140125;0300;35;;;
140125;0400;23;;;
140125;0500;21;;;
140125;0600;24;;;
140125;0700;20;;;
140125;0800;30;;;
140125;0900;34;;;
140125;1000;40;;;
140125;1100;35;;;
140125;1200;31;;;
140125;1300;39;;;
140125;1400;47;;;
140125;1500;45;;;
140125;1600;50;;;
140125;1700;44;;;
140125;1800;53;;;
140125;1900;64;;;
140125;2000;54;;;
140125;2100;36;;;
140125;2200;32;;;
140125;2300;21;;;
140126;0000;13;;;
140126;0100;25;;;
140126;0200;27;;;
140126;0300;33;;;
140126;0400;26;;;
140126;0500;29;;;
140126;0600;25;;;
140126;0700;29;;;
140126;0800;25;;;
140126;0900;33;;;
140126;1000;23;;;
140126;1100;26;;;
140126;1200;24;;;
140126;1300;29;;;
140126;1400;30;;;
140126;1500;30;;;
140126;1600;39;;;
140126;1700;43;;;
140126;1800;52;;;
140126;1900;59;;;
140126;2000;58;;;
140126;2100;41;;;
140126;2200;20;;;
140126;2300;9;;;
140127;0000;17;;;
140127;0100;19;;;
140127;0200;19;;;
140127;0300;23;;;
140127;0400;16;;;
140127;0500;20;;;
140127;0600;22;;;
140127;0700;23;;;
140127;0800;25;;;
140127;0900;30;;;
140127;1000;32;;;
140127;1100;28;;;
140127;1200;27;;;
140127;1300;36;;;
140127;1400;43;;;
140127;1500;33;;;
140127;1600;36;;;
140127;1700;31;;;
140127;1800;45;;;
140127;1900;41;;;
140127;2000;48;;;
140127;2100;26;;;
140127;2200;30;;;
140127;2300;26;;;
140128;0000;23;;;
140128;0100;23;;;
140128;0200;23;;;
140128;0300;18;;;
140128;0400;29;;;
140128;0500;28;;;
140128;0600;32;;;
140128;0700;31;;;
140128;0800;37;;;
140128;0900;33;;;
140128;1000;42;;;
140128;1100;42;;;
140128;1200;32;;;
140128;1300;39;;;
140128;1400;50;;;
140128;1500;54;;;
140128;1600;53;;;
140128;1700;60;;;
140128;1800;63;;;
140128;1900;45;;;
140128;2000;55;;;
140128;2100;45;;;
140128;2200;40;;;
140128;2300;38;;;
140129;0000;44;;;
140129;0100;35;;;
140129;0200;29;;;
140129;0300;30;;;
140129;0400;29;;;
140129;0500;29;;;
140129;0600;37;;;
140129;0700;27;;;
140129;0800;35;;;
140129;0900;41;;;
140129;1000;43;;;
140129;1100;52;;;
140129;1200;49;;;
140129;1300;48;;;
140129;1400;52;;;
140129;1500;63;;;
140129;1600;83;;;
140129;1700;66;;;
140129;1800;62;;;
140129;1900;54;;;
140129;2000;47;;;
140129;2100;37;;;
140129;2200;32;;;
140129;2300;36;;;
140130;0000;12;;;
140130;0100;14;;;
140130;0200;20;;;
140130;0300;20;;;
140130;0400;25;;;
140130;0500;23;;;
140130;0600;25;;;
140130;0700;26;;;
140130;0800;35;;;
140130;0900;38;;;
140130;1000;40;;;
140130;1100;48;;;
140130;1200;43;;;
140130;1300;43;;;
140130;1400;60;;;
140130;1500;64;;;
140130;1600;52;;;
140130;1700;49;;;
140130;1800;47;;;
140130;1900;47;;;
140130;2000;50;;;
140130;2100;25;;;
140130;2200;15;;;
140130;2300;10;;;
140131;0000;5;;;
140131;0100;9;;;
140131;0200;11;;;
140131;0300;17;;;
140131;0400;16;;;
140131;0500;20;;;
140131;0600;22;;;
140131;0700;18;;;
140131;0800;33;;;
140131;0900;31;;;
140131;1000;36;;;
140131;1100;34;;;
140131;1200;27;;;
140131;1300;32;;;
140131;1400;41;;;
140131;1500;31;;;
140131;1600;37;;;
140131;1700;46;;;
140131;1800;66;;;
140131;1900;44;;;
140131;2000;28;;;
140131;2100;17;;;
140131;2200;6;;;
140131;2300;4;;;
140201;0000;4;;;
140201;0100;12;;;
140201;0200;12;;;
140201;0300;13;;;
140201;0400;16;;;
140201;0500;16;;;
140201;0600;18;;;
140201;0700;15;;;
140201;0800;28;;;
140201;0900;32;;;
140201;1000;28;;;
140201;1100;31;;;
140201;1200;34;;;
140201;1300;37;;;
140201;1400;38;;;
140201;1500;34;;;
140201;1600;40;;;
140201;1700;44;;;
140201;1800;54;;;
140201;1900;53;;;
140201;2000;35;;;
140201;2100;4;;;
140201;2200;9;;;
140201;2300;8;;;
140202;0000;12;;;
140202;0100;10;;;
140202;0200;15;;;
140202;0300;8;;;
140202;0400;12;;;
140202;0500;7;;;
140202;0600;9;;;
140202;0700;7;;;
140202;0800;13;;;
140202;0900;13;;;
140202;1000;19;;;
140202;1100;22;;;
140202;1200;22;;;
140202;1300;21;;;
140202;1400;22;;;
140202;1500;19;;;
140202;1600;26;;;
140202;1700;34;;;
140202;1800;41;;;
140202;1900;42;;;
140202;2000;26;;;
140202;2100;6;;;
140202;2200;11;;;
140202;2300;11;;;
140203;0000;21;;;
140203;0100;9;;;
140203;0200;10;;;
140203;0300;10;;;
140203;0400;16;;;
140203;0500;13;;;
140203;0600;19;;;
140203;0700;14;;;
140203;0800;21;;;
140203;0900;27;;;
140203;1000;18;;;
140203;1100;26;;;
140203;1200;39;;;
140203;1300;26;;;
140203;1400;25;;;
140203;1500;35;;;
140203;1600;41;;;
140203;1700;37;;;
140203;1800;43;;;
140203;1900;48;;;
140203;2000;40;;;
140203;2100;16;;;
140203;2200;5;;;
140203;2300;6;;;
140204;0000;9;;;
140204;0100;21;;;
140204;0200;17;;;
140204;0300;18;;;
140204;0400;13;;;
140204;0500;16;;;
140204;0600;18;;;
140204;0700;20;;;
140204;0800;26;;;
140204;0900;35;;;
140204;1000;33;;;
140204;1100;43;;;
140204;1200;44;;;
140204;1300;41;;;
140204;1400;39;;;
140204;1500;48;;;
140204;1600;52;;;
140204;1700;48;;;
140204;1800;75;;;
140204;1900;54;;;
140204;2000;31;;;
140204;2100;4;;;
140204;2200;4;;;
140204;2300;4;;;
140205;0000;9;;;
140205;0100;12;;;
140205;0200;10;;;
140205;0300;10;;;
140205;0400;18;;;
140205;0500;18;;;
140205;0600;27;;;
140205;0700;27;;;
140205;0800;28;;;
140205;0900;26;;;
140205;1000;27;;;
140205;1100;15;;;
140205;1200;14;;;
140205;1300;11;;;
140205;1400;19;;;
140205;1500;32;;;
140205;1600;118;;;
140205;1700;67;;;
140205;1800;53;;;
140205;1900;31;;;
140205;2000;17;;;
140205;2100;6;;;
140205;2200;12;;;
140205;2300;16;;;
140206;0000;14;;;
140206;0100;15;;;
140206;0200;16;;;
140206;0300;13;;;
140206;0400;16;;;
140206;0500;14;;;
140206;0600;19;;;
140206;0700;23;;;
140206;0800;21;;;
140206;0900;32;;;
140206;1000;27;;;
140206;1100;25;;;
140206;1200;31;;;
140206;1300;27;;;
140206;1400;36;;;
140206;1500;36;;;
140206;1600;47;;;
140206;1700;48;;;
140206;1800;52;;;
140206;1900;43;;;
140206;2000;54;;;
140206;2100;39;;;
140206;2200;26;;;
140206;2300;20;;;
140207;0000;34;;;
140207;0100;28;;;
140207;0200;21;;;
140207;0300;19;;;
140207;0400;15;;;
140207;0500;16;;;
140207;0600;22;;;
140207;0700;14;;;
140207;0800;31;;;
140207;0900;32;;;
140207;1000;23;;;
140207;1100;32;;;
140207;1200;32;;;
140207;1300;32;;;
140207;1400;43;;;
140207;1500;51;;;
140207;1600;50;;;
140207;1700;56;;;
140207;1800;55;;;
140207;1900;54;;;
140207;2000;54;;;
140207;2100;39;;;
140207;2200;14;;;
140207;2300;7;;;
140208;0000;18;;;
140208;0100;21;;;
140208;0200;26;;;
140208;0300;25;;;
140208;0400;17;;;
140208;0500;25;;;
140208;0600;19;;;
140208;0700;18;;;
140208;0800;22;;;
140208;0900;23;;;
140208;1000;33;;;
140208;1100;34;;;
140208;1200;32;;;
140208;1300;38;;;
140208;1400;43;;;
140208;1500;51;;;
140208;1600;43;;;
140208;1700;45;;;
140208;1800;44;;;
140208;1900;48;;;
140208;2000;40;;;
140208;2100;22;;;
140208;2200;5;;;
140208;2300;9;;;
140209;0000;6;;;
140209;0100;22;;;
140209;0200;16;;;
140209;0300;13;;;
140209;0400;16;;;
140209;0500;26;;;
140209;0600;17;;;
140209;0700;25;;;
140209;0800;13;;;
140209;0900;31;;;
140209;1000;23;;;
140209;1100;26;;;
140209;1200;33;;;
140209;1300;30;;;
140209;1400;35;;;
140209;1500;37;;;
140209;1600;42;;;
140209;1700;38;;;
140209;1800;41;;;
140209;1900;41;;;
140209;2000;50;;;
140209;2100;36;;;
140209;2200;21;;;
140209;2300;12;;;
140210;0000;19;;;
140210;0100;19;;;
140210;0200;22;;;
140210;0300;20;;;
140210;0400;20;;;
140210;0500;29;;;
140210;0600;40;;;
140210;0700;40;;;
140210;0800;41;;;
140210;0900;51;;;
140210;1000;45;;;
140210;1100;37;;;
140210;1200;41;;;
140210;1300;46;;;
140210;1400;42;;;
140210;1500;47;;;
140210;1600;49;;;
140210;1700;60;;;
140210;1800;63;;;
140210;1900;55;;;
140210;2000;54;;;
140210;2100;32;;;
140210;2200;21;;;
140210;2300;19;;;
140211;0000;26;;;
140211;0100;22;;;
140211;0200;25;;;
140211;0300;29;;;
140211;0400;16;;;
140211;0500;23;;;
140211;0600;33;;;
140211;0700;29;;;
140211;0800;27;;;
140211;0900;25;;;
140211;1000;42;;;
140211;1100;49;;;
140211;1200;40;;;
140211;1300;49;;;
140211;1400;58;;;
140211;1500;55;;;
140211;1600;56;;;
140211;1700;65;;;
140211;1800;55;;;
140211;1900;50;;;
140211;2000;54;;;
140211;2100;43;;;
140211;2200;26;;;
140211;2300;31;;;
140212;0000;35;;;
140212;0100;27;;;
140212;0200;33;;;
140212;0300;34;;;
140212;0400;43;;;
140212;0500;69;;;
140212;0600;39;;;
140212;0700;25;;;
140212;0800;35;;;
140212;0900;38;;;
140212;1000;46;;;
140212;1100;47;;;
140212;1200;51;;;
140212;1300;60;;;
140212;1400;55;;;
140212;1500;62;;;
140212;1600;53;;;
140212;1700;53;;;
140212;1800;50;;;
140212;1900;53;;;
140212;2000;65;;;
140212;2100;45;;;
140212;2200;37;;;
140212;2300;17;;;
140213;0000;10;;;
140213;0100;20;;;
140213;0200;27;;;
140213;0300;41;;;
140213;0400;39;;;
140213;0500;31;;;
140213;0600;37;;;
140213;0700;43;;;
140213;0800;42;;;
140213;0900;57;;;
140213;1000;52;;;
140213;1100;64;;;
140213;1200;59;;;
140213;1300;65;;;
140213;1400;61;;;
140213;1500;55;;;
140213;1600;105;;;
140213;1700;93;;;
140213;1800;72;;;
140213;1900;63;;;
140213;2000;59;;;
140213;2100;34;;;
140213;2200;35;;;
140213;2300;34;;;
140214;0000;32;;;
140214;0100;36;;;
140214;0200;29;;;
140214;0300;34;;;
140214;0400;29;;;
140214;0500;38;;;
140214;0600;38;;;
140214;0700;41;;;
140214;0800;38;;;
140214;0900;40;;;
140214;1000;54;;;
140214;1100;47;;;
140214;1200;57;;;
140214;1300;49;;;
140214;1400;59;;;
140214;1500;57;;;
140214;1600;57;;;
140214;1700;52;;;
140214;1800;55;;;
140214;1900;62;;;
140214;2000;43;;;
140214;2100;16;;;
140214;2200;18;;;
140214;2300;22;;;
140215;0000;15;;;
140215;0100;31;;;
140215;0200;25;;;
140215;0300;35;;;
140215;0400;27;;;
140215;0500;33;;;
140215;0600;36;;;
140215;0700;54;;;
140215;0800;48;;;
140215;0900;44;;;
140215;1000;31;;;
140215;1100;33;;;
140215;1200;41;;;
140215;1300;38;;;
140215;1400;43;;;
140215;1500;42;;;
140215;1600;52;;;
140215;1700;52;;;
140215;1800;47;;;
140215;1900;31;;;
140215;2000;35;;;
140215;2100;29;;;
140215;2200;25;;;
140215;2300;27;;;
140216;0000;16;;;
140216;0100;23;;;
140216;0200;27;;;
140216;0300;31;;;
140216;0400;41;;;
140216;0500;39;;;
140216;0600;29;;;
140216;0700;19;;;
140216;0800;23;;;
140216;0900;28;;;
140216;1000;37;;;
140216;1100;31;;;
140216;1200;30;;;
140216;1300;27;;;
140216;1400;;;14;
140216;1500;;;0;
140216;1600;;;7;
140216;1700;;;1;
140216;1800;;;1;
140216;1900;;;1;
140216;2000;;;3;
140216;2100;;;3;
140216;2200;11;;;
140216;2300;13;;;
140217;0000;31;;;
140217;0100;34;;;
140217;0200;13;;;
140217;0300;27;;;
140217;0400;32;;;
140217;0500;26;;;
140217;0600;41;;;
140217;0700;60;;;
140217;0800;43;;;
140217;0900;51;;;
140217;1000;41;;;
140217;1100;47;;;
140217;1200;50;;;
140217;1300;69;;;
140217;1400;51;;;
140217;1500;50;;;
140217;1600;41;;;
140217;1700;50;;;
140217;1800;58;;;
140217;1900;64;;;
140217;2000;48;;;
140217;2100;37;;;
140217;2200;25;;;
140217;2300;12;;;
140218;0000;21;;;
140218;0100;17;;;
140218;0200;22;;;
140218;0300;18;;;
140218;0400;28;;;
140218;0500;22;;;
140218;0600;17;;;
140218;0700;17;;;
140218;0800;26;;;
140218;0900;36;;;
140218;1000;29;;;
140218;1100;37;;;
140218;1200;50;;;
140218;1300;41;;;
140218;1400;46;;;
140218;1500;51;;;
140218;1600;48;;;
140218;1700;57;;;
140218;1800;55;;;
140218;1900;72;;;
140218;2000;57;;;
140218;2100;31;;;
140218;2200;23;;;
140218;2300;26;;;
140219;0000;32;;;
140219;0100;31;;;
140219;0200;32;;;
140219;0300;26;;;
140219;0400;25;;;
140219;0500;22;;;
140219;0600;35;;;
140219;0700;35;;;
140219;0800;44;;;
140219;0900;52;;;
140219;1000;64;;;
140219;1100;48;;;
140219;1200;31;;;
140219;1300;45;;;
140219;1400;51;;;
140219;1500;57;;;
140219;1600;46;;;
140219;1700;50;;;
140219;1800;61;;;
140219;1900;72;;;
140219;2000;44;;;
140219;2100;23;;;
140219;2200;23;;;
140219;2300;13;;;
140220;0000;20;;;
140220;0100;23;;;
140220;0200;27;;;
140220;0300;37;;;
140220;0400;33;;;
140220;0500;27;;;
140220;0600;37;;;
140220;0700;48;;;
140220;0800;46;;;
140220;0900;50;;;
140220;1000;52;;;
140220;1100;49;;;
140220;1200;45;;;
140220;1300;57;;;
140220;1400;63;;;
140220;1500;56;;;
140220;1600;50;;;
140220;1700;55;;;
140220;1800;51;;;
140220;1900;58;;;
140220;2000;48;;;
140220;2100;20;;;
140220;2200;6;;;
140220;2300;20;;;
140221;0000;46;;;
140221;0100;45;;;
140221;0200;44;;;
140221;0300;40;;;
140221;0400;39;;;
140221;0500;41;;;
140221;0600;37;;;
140221;0700;40;;;
140221;0800;39;;;
140221;0900;43;;;
140221;1000;44;;;
140221;1100;46;;;
140221;1200;58;;;
140221;1300;51;;;
140221;1400;52;;;
140221;1500;55;;;
140221;1600;58;;;
140221;1700;55;;;
140221;1800;47;;;
140221;1900;50;;;
140221;2000;51;;;
140221;2100;42;;;
140221;2200;33;;;
140221;2300;46;;;
140222;0000;41;;;
140222;0100;46;;;
140222;0200;39;;;
140222;0300;46;;;
140222;0400;45;;;
140222;0500;43;;;
140222;0600;47;;;
140222;0700;50;;;
140222;0800;57;;;
140222;0900;64;;;
140222;1000;49;;;
140222;1100;51;;;
140222;1200;35;;;
140222;1300;45;;;
140222;1400;49;;;
140222;1500;52;;;
140222;1600;47;;;
