FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140129;1800;44;;;
140129;1900;56;;;
140129;2000;71;;;
140129;2100;86;;;
140129;2200;98;;;
140129;2300;72;;;
140130;0000;70;;;
140130;0100;63;;;
140130;0200;46;;;
140130;0300;42;;;
140130;0400;44;;;
140130;0500;57;;;
140130;0600;103;;;
140130;0700;75;;;
140130;0800;59;;;
140130;0900;56;;;
140130;1000;54;;;
140130;1100;55;;;
140130;1200;54;;;
140130;1300;49;;;
140130;1400;61;;;
140130;1500;53;;;
140130;1600;44;;;
140130;1700;60;;;
140130;1800;45;;;
140130;1900;51;;;
140130;2000;60;;;
140130;2100;70;;;
140130;2200;56;;;
140130;2300;61;;;
140131;0000;53;;;
140131;0100;39;;;
140131;0200;41;;;
140131;0300;45;;;
140131;0400;49;;;
140131;0500;60;;;
140131;0600;70;;;
140131;0700;90;;;
140131;0800;76;;;
140131;0900;56;;;
140131;1000;50;;;
140131;1100;37;;;
140131;1200;29;;;
140131;1300;29;;;
140131;1400;30;;;
140131;1500;34;;;
140131;1600;25;;;
140131;1700;22;;;
140131;1800;38;;;
140131;1900;58;;;
140131;2000;61;;;
140131;2100;58;;;
140131;2200;56;;;
140131;2300;50;;;
140201;0000;55;;;
140201;0100;45;;;
140201;0200;49;;;
140201;0300;61;;;
140201;0400;46;;;
140201;0500;46;;;
140201;0600;65;;;
140201;0700;46;;;
140201;0800;38;;;
140201;0900;40;;;
140201;1000;31;;;
140201;1100;31;;;
140201;1200;43;;;
140201;1300;36;;;
140201;1400;40;;;
140201;1500;33;;;
140201;1600;52;;;
140201;1700;55;;;
140201;1800;62;;;
140201;1900;47;;;
140201;2000;55;;;
140201;2100;67;;;
140201;2200;47;;;
140201;2300;49;;;
140202;0000;44;;;
140202;0100;32;;;
140202;0200;41;;;
140202;0300;30;;;
140202;0400;20;;;
140202;0500;21;;;
140202;0600;35;;;
140202;0700;37;;;
140202;0800;46;;;
140202;0900;41;;;
140202;1000;20;;;
140202;1100;9;;;
140202;1200;12;;;
140202;1300;19;;;
140202;1400;30;;;
140202;1500;29;;;
140202;1600;19;;;
140202;1700;24;;;
140202;1800;21;;;
140202;1900;49;;;
140202;2000;48;;;
140202;2100;50;;;
140202;2200;47;;;
140202;2300;45;;;
140203;0000;22;;;
140203;0100;16;;;
140203;0200;18;;;
140203;0300;23;;;
140203;0400;41;;;
140203;0500;34;;;
140203;0600;35;;;
140203;0700;17;;;
140203;0800;22;;;
140203;0900;35;;;
140203;1000;29;;;
140203;1100;30;;;
140203;1200;39;;;
140203;1300;104;;;
140203;1400;52;;;
140203;1500;35;;;
140203;1600;35;;;
140203;1700;39;;;
140203;1800;37;;;
140203;1900;65;;;
140203;2000;76;;;
140203;2100;45;;;
140203;2200;50;;;
140203;2300;40;;;
140204;0000;42;;;
140204;0100;46;;;
140204;0200;41;;;
140204;0300;44;;;
140204;0400;42;;;
140204;0500;49;;;
140204;0600;61;;;
140204;0700;69;;;
140204;0800;73;;;
140204;0900;63;;;
140204;1000;50;;;
140204;1100;43;;;
140204;1200;48;;;
140204;1300;50;;;
140204;1400;56;;;
140204;1500;49;;;
140204;1600;38;;;
140204;1700;48;;;
140204;1800;55;;;
140204;1900;84;;;
140204;2000;71;;;
140204;2100;59;;;
140204;2200;38;;;
140204;2300;32;;;
140205;0000;26;;;
140205;0100;24;;;
140205;0200;22;;;
140205;0300;20;;;
140205;0400;31;;;
140205;0500;36;;;
140205;0600;62;;;
140205;0700;40;;;
140205;0800;32;;;
140205;0900;16;;;
140205;1000;15;;;
140205;1100;12;;;
140205;1200;9;;;
140205;1300;10;;;
140205;1400;4;;;
140205;1500;24;;;
140205;1600;24;;;
140205;1700;28;;;
140205;1800;48;;;
140205;1900;62;;;
140205;2000;69;;;
140205;2100;73;;;
140205;2200;64;;;
140205;2300;48;;;
140206;0000;34;;;
140206;0100;36;;;
140206;0200;18;;;
140206;0300;34;;;
140206;0400;18;;;
140206;0500;34;;;
140206;0600;77;;;
140206;0700;57;;;
140206;0800;40;;;
140206;0900;52;;;
140206;1000;48;;;
140206;1100;44;;;
140206;1200;35;;;
140206;1300;35;;;
140206;1400;39;;;
140206;1500;42;;;
140206;1600;35;;;
140206;1700;44;;;
140206;1800;52;;;
140206;1900;62;;;
140206;2000;72;;;
140206;2100;70;;;
140206;2200;63;;;
140206;2300;71;;;
140207;0000;61;;;
140207;0100;59;;;
140207;0200;48;;;
140207;0300;62;;;
140207;0400;41;;;
140207;0500;56;;;
140207;0600;89;;;
140207;0700;86;;;
140207;0800;62;;;
140207;0900;63;;;
140207;1000;71;;;
140207;1100;51;;;
140207;1200;30;;;
140207;1300;33;;;
140207;1400;43;;;
140207;1500;36;;;
140207;1600;27;;;
140207;1700;26;;;
140207;1800;33;;;
140207;1900;68;;;
140207;2000;79;;;
140207;2100;87;;;
140207;2200;78;;;
140207;2300;96;;;
140208;0000;83;;;
140208;0100;75;;;
140208;0200;74;;;
140208;0300;52;;;
140208;0400;51;;;
140208;0500;52;;;
140208;0600;61;;;
140208;0700;49;;;
140208;0800;50;;;
140208;0900;43;;;
140208;1000;37;;;
140208;1100;26;;;
140208;1200;42;;;
140208;1300;24;;;
140208;1400;36;;;
140208;1500;45;;;
140208;1600;44;;;
140208;1700;46;;;
140208;1800;43;;;
140208;1900;48;;;
140208;2000;68;;;
140208;2100;72;;;
140208;2200;64;;;
140208;2300;59;;;
140209;0000;45;;;
140209;0100;43;;;
140209;0200;49;;;
140209;0300;43;;;
140209;0400;37;;;
140209;0500;39;;;
140209;0600;49;;;
140209;0700;49;;;
140209;0800;37;;;
140209;0900;32;;;
140209;1000;22;;;
140209;1100;28;;;
140209;1200;33;;;
140209;1300;20;;;
140209;1400;17;;;
140209;1500;16;;;
140209;1600;22;;;
140209;1700;32;;;
140209;1800;34;;;
140209;1900;38;;;
140209;2000;61;;;
140209;2100;63;;;
140209;2200;55;;;
140209;2300;67;;;
140210;0000;60;;;
140210;0100;56;;;
140210;0200;65;;;
140210;0300;60;;;
140210;0400;53;;;
140210;0500;65;;;
140210;0600;99;;;
140210;0700;80;;;
140210;0800;77;;;
140210;0900;65;;;
140210;1000;52;;;
140210;1100;29;;;
140210;1200;28;;;
140210;1300;14;;;
140210;1400;28;;;
140210;1500;37;;;
140210;1600;38;;;
140210;1700;47;;;
140210;1800;66;;;
140210;1900;76;;;
140210;2000;80;;;
140210;2100;68;;;
140210;2200;49;;;
140210;2300;50;;;
140211;0000;43;;;
140211;0100;55;;;
140211;0200;56;;;
140211;0300;49;;;
140211;0400;38;;;
140211;0500;49;;;
140211;0600;59;;;
140211;0700;60;;;
140211;0800;74;;;
140211;0900;71;;;
140211;1000;56;;;
140211;1100;52;;;
140211;1200;48;;;
140211;1300;58;;;
140211;1400;50;;;
140211;1500;58;;;
140211;1600;54;;;
140211;1700;50;;;
140211;1800;63;;;
140211;1900;69;;;
140211;2000;75;;;
140211;2100;83;;;
140211;2200;72;;;
140211;2300;59;;;
140212;0000;60;;;
140212;0100;54;;;
140212;0200;30;;;
140212;0300;26;;;
140212;0400;40;;;
140212;0500;46;;;
140212;0600;49;;;
140212;0700;54;;;
140212;0800;78;;;
140212;0900;74;;;
140212;1000;59;;;
140212;1100;60;;;
140212;1200;64;;;
140212;1300;68;;;
140212;1400;67;;;
140212;1500;78;;;
140212;1600;66;;;
140212;1700;53;;;
140212;1800;52;;;
140212;1900;56;;;
140212;2000;61;;;
140212;2100;62;;;
140212;2200;61;;;
140212;2300;54;;;
140213;0000;59;;;
140213;0100;50;;;
140213;0200;57;;;
140213;0300;54;;;
140213;0400;51;;;
140213;0500;60;;;
140213;0600;64;;;
140213;0700;77;;;
140213;0800;98;;;
140213;0900;88;;;
140213;1000;64;;;
140213;1100;54;;;
140213;1200;67;;;
140213;1300;71;;;
140213;1400;81;;;
140213;1500;78;;;
140213;1600;103;;;
140213;1700;113;;;
140213;1800;112;;;
140213;1900;91;;;
140213;2000;86;;;
140213;2100;83;;;
140213;2200;78;;;
140213;2300;70;;;
140214;0000;60;;;
140214;0100;57;;;
140214;0200;56;;;
140214;0300;56;;;
140214;0400;58;;;
140214;0500;66;;;
140214;0600;72;;;
140214;0700;64;;;
140214;0800;78;;;
140214;0900;62;;;
140214;1000;66;;;
140214;1100;78;;;
140214;1200;61;;;
140214;1300;61;;;
140214;1400;65;;;
140214;1500;64;;;
140214;1600;59;;;
140214;1700;59;;;
140214;1800;66;;;
140214;1900;70;;;
140214;2000;61;;;
140214;2100;65;;;
140214;2200;61;;;
140214;2300;56;;;
140215;0000;46;;;
140215;0100;33;;;
140215;0200;26;;;
140215;0300;37;;;
140215;0400;42;;;
140215;0500;51;;;
140215;0600;52;;;
140215;0700;45;;;
140215;0800;34;;;
140215;0900;41;;;
140215;1000;43;;;
140215;1100;44;;;
140215;1200;43;;;
140215;1300;41;;;
140215;1400;40;;;
140215;1500;60;;;
140215;1600;78;;;
140215;1700;82;;;
140215;1800;73;;;
140215;1900;56;;;
140215;2000;60;;;
140215;2100;50;;;
140215;2200;31;;;
140215;2300;28;;;
140216;0000;36;;;
140216;0100;32;;;
140216;0200;32;;;
140216;0300;36;;;
140216;0400;42;;;
140216;0500;58;;;
140216;0600;60;;;
140216;0700;48;;;
140216;0800;45;;;
140216;0900;44;;;
140216;1000;48;;;
140216;1100;37;;;
140216;1200;46;;;
140216;1300;33;;;
140216;1400;39;;;
140216;1500;46;;;
140216;1600;53;;;
140216;1700;42;;;
140216;1800;37;;;
140216;1900;53;;;
140216;2000;68;;;
140216;2100;71;;;
140216;2200;60;;;
140216;2300;45;;;
140217;0000;33;;;
140217;0100;32;;;
140217;0200;44;;;
140217;0300;34;;;
140217;0400;42;;;
140217;0500;54;;;
140217;0600;80;;;
140217;0700;86;;;
140217;0800;95;;;
140217;0900;68;;;
140217;1000;57;;;
140217;1100;36;;;
140217;1200;29;;;
140217;1300;46;;;
140217;1400;34;;;
140217;1500;31;;;
140217;1600;38;;;
140217;1700;34;;;
140217;1800;49;;;
140217;1900;65;;;
140217;2000;70;;;
140217;2100;54;;;
140217;2200;58;;;
140217;2300;42;;;
140218;0000;59;;;
140218;0100;54;;;
140218;0200;52;;;
140218;0300;45;;;
140218;0400;53;;;
140218;0500;47;;;
140218;0600;57;;;
140218;0700;62;;;
140218;0800;45;;;
140218;0900;59;;;
140218;1000;65;;;
140218;1100;83;;;
140218;1200;68;;;
140218;1300;94;;;
140218;1400;83;;;
140218;1500;90;;;
140218;1600;93;;;
140218;1700;68;;;
140218;1800;58;;;
140218;1900;72;;;
140218;2000;59;;;
140218;2100;67;;;
140218;2200;58;;;
140218;2300;52;;;
140219;0000;57;;;
140219;0100;50;;;
140219;0200;52;;;
140219;0300;58;;;
140219;0400;50;;;
140219;0500;50;;;
140219;0600;56;;;
140219;0700;55;;;
140219;0800;67;;;
140219;0900;52;;;
140219;1000;66;;;
140219;1100;67;;;
140219;1200;55;;;
140219;1300;59;;;
140219;1400;49;;;
140219;1500;50;;;
140219;1600;54;;;
140219;1700;42;;;
140219;1800;52;;;
140219;1900;70;;;
140219;2000;73;;;
140219;2100;75;;;
140219;2200;60;;;
140219;2300;45;;;
140220;0000;42;;;
140220;0100;55;;;
140220;0200;55;;;
140220;0300;50;;;
140220;0400;54;;;
140220;0500;55;;;
140220;0600;55;;;
140220;0700;51;;;
140220;0800;66;;;
140220;0900;70;;;
140220;1000;59;;;
140220;1100;69;;;
140220;1200;48;;;
140220;1300;37;;;
140220;1400;47;;;
140220;1500;53;;;
140220;1600;46;;;
140220;1700;51;;;
140220;1800;45;;;
140220;1900;48;;;
140220;2000;68;;;
140220;2100;70;;;
140220;2200;68;;;
140220;2300;54;;;
140221;0000;63;;;
140221;0100;52;;;
140221;0200;63;;;
140221;0300;61;;;
140221;0400;47;;;
140221;0500;63;;;
140221;0600;76;;;
140221;0700;93;;;
140221;0800;84;;;
140221;0900;78;;;
140221;1000;45;;;
140221;1100;28;;;
140221;1200;49;;;
140221;1300;51;;;
140221;1400;53;;;
140221;1500;56;;;
140221;1600;54;;;
140221;1700;56;;;
140221;1800;62;;;
140221;1900;68;;;
140221;2000;72;;;
140221;2100;82;;;
140221;2200;65;;;
140221;2300;64;;;
140222;0000;70;;;
140222;0100;91;;;
140222;0200;80;;;
140222;0300;78;;;
140222;0400;59;;;
140222;0500;63;;;
140222;0600;76;;;
140222;0700;89;;;
140222;0800;59;;;
140222;0900;57;;;
140222;1000;37;;;
140222;1100;48;;;
140222;1200;48;;;
140222;1300;31;;;
140222;1400;42;;;
140222;1500;51;;;
140222;1600;55;;;
